7;bunker;2885.00;9.70;1554.00;3.60;0
7;bunker;2872.00;9.70;1556.00;0.34;0
7;bunker;2882.00;9.70;1576.00;3.00;0
7;coastal_bunker;2879.00;9.50;1573.00;-2.36;0
7;coastal_bunker;2871.00;9.50;1557.00;-1.37;0
7;coastal_bunker;2884.00;9.50;1578.00;-2.94;0
7;coastal_bunker;2872.00;9.50;1552.00;-1.47;0
7;dockyard;2881.00;9.50;1580.00;-2.94;0
7;anti_air_building;2876.00;9.68;1561.00;0.50;0
7;anti_air_building;2882.00;9.70;1574.00;2.05;0
7;anti_air_building;2883.00;9.60;1569.00;6.18;0
7;synthetic_refinery;2878.00;9.60;1557.00;2.56;0
7;fuel_silo;2876.00;9.70;1559.00;4.12;0
7;radar_station;2868.00;9.50;1554.00;1.39;0
7;rocket_site;2885.00;9.60;1562.00;4.62;0
7;nuclear_reactor;2882.00;9.65;1568.00;5.83;0
8;arms_factory;2900.00;11.85;1521.00;0.87;0
8;arms_factory;2894.00;11.88;1514.00;3.54;0
8;arms_factory;2896.00;12.07;1517.00;1.38;0
8;arms_factory;2894.00;10.57;1508.00;2.93;0
8;arms_factory;2900.00;11.25;1514.00;5.60;0
8;arms_factory;2901.00;11.70;1523.00;3.44;0
8;industrial_complex;2901.00;10.90;1510.00;6.11;0
8;industrial_complex;2893.00;11.82;1516.00;1.38;0
8;industrial_complex;2890.00;10.43;1510.00;4.05;0
8;industrial_complex;2890.00;10.80;1513.00;1.88;0
8;industrial_complex;2902.00;11.03;1515.00;1.99;0
8;industrial_complex;2899.00;11.10;1511.00;6.11;0
8;air_base;2903.00;10.85;1511.00;2.49;0
8;bunker;2899.00;12.05;1521.00;5.16;0
8;bunker;2899.00;11.70;1518.00;0.43;0
8;bunker;2891.00;11.40;1515.00;4.56;0
8;bunker;2894.00;12.12;1518.00;0.94;0
8;anti_air_building;2901.00;11.03;1512.00;3.60;0
8;anti_air_building;2901.00;11.07;1514.00;0.34;0
8;anti_air_building;2900.00;10.90;1510.00;3.00;0
8;synthetic_refinery;2892.00;11.62;1516.00;5.67;0
8;fuel_silo;2896.00;12.28;1519.00;2.05;0
8;radar_station;2887.00;10.05;1511.00;4.10;0
8;rocket_site;2901.00;11.15;1515.00;6.28;0
8;nuclear_reactor;2900.00;11.48;1518.00;4.12;0
9;arms_factory;3037.00;12.40;1507.00;1.38;0
9;arms_factory;3048.00;10.85;1525.00;2.93;0
9;arms_factory;3015.00;12.35;1511.00;5.60;0
9;arms_factory;3033.00;12.10;1507.00;3.44;0
9;arms_factory;3044.00;10.10;1525.00;6.11;0
9;arms_factory;3027.00;13.25;1503.00;1.38;0
9;industrial_complex;3029.00;11.85;1507.00;4.05;0
9;industrial_complex;3049.00;10.98;1524.00;1.88;0
9;industrial_complex;3023.00;14.15;1503.00;1.99;0
9;industrial_complex;3033.00;12.10;1506.00;6.11;0
9;industrial_complex;3038.00;11.25;1525.00;2.49;0
9;industrial_complex;3034.00;12.20;1502.00;5.16;0
9;air_base;3029.00;11.93;1506.00;0.43;0
9;bunker;3039.00;11.20;1524.00;4.56;0
9;bunker;3060.00;11.70;1522.00;0.94;0
9;bunker;3021.00;12.80;1515.00;3.60;0
9;bunker;3045.00;12.70;1508.00;0.34;0
9;bunker;3020.00;12.20;1520.00;3.00;0
9;bunker;3022.00;12.38;1508.00;5.67;0
9;bunker;3025.00;12.85;1504.00;2.05;0
9;bunker;3050.00;11.15;1525.00;5.06;0
9;bunker;3038.00;11.45;1529.00;6.28;0
9;bunker;3035.00;11.85;1516.00;4.12;0
9;bunker;3034.00;10.90;1526.00;0.50;0
9;bunker;3014.00;12.60;1510.00;2.05;0
9;bunker;3053.00;10.85;1524.00;6.18;0
9;bunker;3055.00;12.15;1519.00;2.56;0
9;anti_air_building;3051.00;11.20;1526.00;4.12;0
9;anti_air_building;3058.00;12.70;1515.00;0.50;0
9;anti_air_building;3056.00;12.28;1519.00;4.62;0
9;synthetic_refinery;3035.00;12.80;1500.00;5.83;0
9;fuel_silo;3054.00;12.68;1515.00;2.56;0
9;radar_station;3008.00;13.55;1508.00;5.05;0
9;rocket_site;3035.00;13.25;1499.00;1.61;0
9;nuclear_reactor;3050.00;12.60;1515.00;4.28;0
10;arms_factory;3141.00;9.90;1553.00;5.60;0
10;arms_factory;3125.00;9.90;1559.00;3.44;0
10;arms_factory;3134.00;9.80;1559.00;6.11;0
10;arms_factory;3119.00;10.00;1547.00;1.38;0
10;arms_factory;3129.00;9.82;1561.00;4.05;0
10;arms_factory;3130.00;9.90;1551.00;1.88;0
10;industrial_complex;3145.00;9.90;1569.00;1.99;0
10;industrial_complex;3129.00;9.90;1553.00;6.11;0
10;industrial_complex;3124.00;9.90;1555.00;2.49;0
10;industrial_complex;3116.00;9.90;1563.00;5.16;0
10;industrial_complex;3145.00;9.85;1559.00;0.43;0
10;industrial_complex;3130.00;9.85;1555.00;4.56;0
10;air_base;3130.00;9.80;1565.00;0.94;0
10;bunker;3133.00;9.80;1557.00;3.60;0
10;bunker;3127.00;9.90;1557.00;0.34;0
10;bunker;3146.00;9.85;1565.00;3.00;0
10;bunker;3148.00;10.25;1570.00;5.67;0
10;bunker;3133.00;9.85;1552.00;2.05;0
10;bunker;3118.00;9.90;1561.00;5.06;0
10;bunker;3126.00;10.05;1550.00;6.28;0
10;bunker;3122.00;10.03;1551.00;4.12;0
10;bunker;3139.00;9.80;1558.00;0.50;0
10;anti_air_building;3139.00;9.88;1553.00;2.05;0
10;anti_air_building;3153.00;10.43;1569.00;6.18;0
10;anti_air_building;3128.00;9.90;1555.00;2.56;0
10;synthetic_refinery;3123.00;10.10;1546.00;4.12;0
10;fuel_silo;3123.00;9.90;1563.00;0.50;0
10;radar_station;3116.00;10.00;1546.00;4.34;0
10;rocket_site;3116.00;9.80;1565.00;5.83;0
10;nuclear_reactor;3130.00;9.80;1566.00;2.56;0
11;arms_factory;3180.00;9.98;1604.00;6.11;0
11;arms_factory;3174.00;10.10;1617.00;1.38;0
11;arms_factory;3166.00;10.25;1609.00;4.05;0
11;arms_factory;3189.00;9.80;1612.00;1.88;0
11;arms_factory;3169.00;10.62;1614.00;1.99;0
11;arms_factory;3177.00;10.10;1604.00;6.11;0
11;industrial_complex;3184.00;10.00;1613.00;2.49;0
11;industrial_complex;3181.00;10.70;1610.00;5.16;0
11;industrial_complex;3186.00;9.82;1612.00;0.43;0
11;industrial_complex;3178.00;9.70;1621.00;4.56;0
11;industrial_complex;3168.00;9.95;1603.00;0.94;0
11;industrial_complex;3190.00;9.82;1612.00;3.60;0
11;air_base;3180.00;11.00;1611.00;0.34;0
11;bunker;3166.00;9.80;1618.00;3.00;0
11;bunker;3192.00;10.28;1616.00;5.67;0
11;bunker;3166.00;10.12;1612.00;2.05;0
11;bunker;3187.00;9.98;1618.00;5.06;0
11;bunker;3178.00;10.12;1617.00;6.28;0
11;bunker;3166.00;9.90;1603.00;4.12;0
11;bunker;3181.00;10.30;1607.00;0.50;0
11;anti_air_building;3171.00;10.93;1608.00;2.05;0
11;anti_air_building;3179.00;10.00;1604.00;6.18;0
11;anti_air_building;3164.00;9.95;1614.00;2.56;0
11;synthetic_refinery;3178.00;9.88;1603.00;4.12;0
11;fuel_silo;3187.00;9.80;1612.00;0.50;0
11;radar_station;3160.00;9.80;1602.00;4.34;0
11;rocket_site;3176.00;10.05;1604.00;5.83;0
11;nuclear_reactor;3184.00;9.70;1620.00;2.56;0
12;arms_factory;3193.00;10.30;1669.00;4.05;0
12;arms_factory;3199.00;10.30;1683.00;1.88;0
12;arms_factory;3199.00;10.38;1679.00;1.99;0
12;arms_factory;3203.00;10.43;1673.00;6.11;0
12;arms_factory;3201.00;10.45;1669.00;2.49;0
12;arms_factory;3189.00;9.70;1674.00;5.16;0
12;industrial_complex;3202.00;10.28;1661.00;0.43;0
12;industrial_complex;3198.00;10.30;1687.00;4.56;0
12;industrial_complex;3212.00;10.32;1679.00;0.94;0
12;industrial_complex;3201.00;10.40;1677.00;3.60;0
12;industrial_complex;3193.00;10.30;1679.00;0.34;0
12;industrial_complex;3200.00;10.40;1666.00;3.00;0
12;air_base;3196.00;10.20;1664.00;5.67;0
12;naval_base;3187.00;9.50;1674.00;-1.82;1885
12;naval_base;3185.00;9.50;1684.00;-1.57;1885
12;bunker;3197.00;10.30;1682.00;6.28;0
12;bunker;3212.00;10.30;1682.00;4.12;0
12;bunker;3195.00;10.30;1681.00;0.50;0
12;bunker;3203.00;10.40;1674.00;2.05;0
12;bunker;3197.00;10.25;1662.00;6.18;0
12;bunker;3199.00;10.40;1670.00;2.56;0
12;coastal_bunker;3187.00;9.50;1676.00;-1.82;0
12;coastal_bunker;3186.00;9.50;1686.00;-1.57;0
12;dockyard;3186.00;9.50;1686.00;-1.57;0
12;anti_air_building;3194.00;10.30;1678.00;5.83;0
12;anti_air_building;3195.00;10.00;1663.00;2.56;0
12;anti_air_building;3197.00;10.25;1661.00;5.23;0
12;synthetic_refinery;3208.00;10.30;1685.00;1.61;0
12;fuel_silo;3202.00;10.32;1679.00;4.28;0
12;radar_station;3190.00;9.78;1659.00;0.94;0
12;rocket_site;3208.00;10.60;1670.00;5.13;0
12;nuclear_reactor;3208.00;10.53;1667.00;0.06;0
13;arms_factory;3193.00;9.88;1716.00;1.99;0
13;arms_factory;3210.00;10.40;1707.00;6.11;0
13;arms_factory;3195.00;10.30;1710.00;2.49;0
13;arms_factory;3191.00;9.78;1716.00;5.16;0
13;arms_factory;3206.00;10.30;1709.00;0.43;0
13;arms_factory;3196.00;10.30;1711.00;4.56;0
13;industrial_complex;3189.00;9.70;1718.00;0.94;0
13;industrial_complex;3194.00;10.12;1715.00;3.60;0
13;industrial_complex;3197.00;10.28;1712.00;0.34;0
13;industrial_complex;3189.00;9.70;1719.00;3.00;0
13;industrial_complex;3194.00;9.95;1716.00;5.67;0
13;industrial_complex;3196.00;10.30;1713.00;2.05;0
13;air_base;3195.00;10.30;1710.00;5.06;0
13;naval_base;3188.00;9.55;1722.00;-2.90;1660
13;naval_base;3220.00;9.55;1724.00;-3.34;1434
13;naval_base;3204.00;9.60;1723.00;-2.36;1660
13;bunker;3189.00;9.70;1718.00;2.05;0
13;bunker;3196.00;10.30;1712.00;6.18;0
13;bunker;3208.00;10.12;1715.00;2.56;0
13;bunker;3214.00;9.70;1723.00;4.12;0
13;bunker;3209.00;9.70;1722.00;0.50;0
13;coastal_bunker;3221.00;9.55;1724.00;-3.34;0
13;coastal_bunker;3189.00;9.55;1722.00;-2.90;0
13;coastal_bunker;3206.00;9.55;1725.00;-3.34;0
13;dockyard;3194.00;9.50;1724.00;-2.90;0
13;anti_air_building;3198.00;10.30;1711.00;1.61;0
13;anti_air_building;3208.00;9.70;1723.00;4.28;0
13;anti_air_building;3203.00;9.70;1720.00;1.01;0
13;synthetic_refinery;3199.00;10.25;1712.00;5.13;0
13;fuel_silo;3198.00;10.30;1708.00;0.06;0
13;radar_station;3186.00;9.70;1719.00;3.11;0
13;rocket_site;3197.00;10.25;1713.00;5.74;0
13;nuclear_reactor;3197.00;10.30;1710.00;2.12;0
14;arms_factory;2752.00;9.60;1474.00;2.49;0
14;arms_factory;2780.00;9.73;1482.00;5.16;0
14;arms_factory;2738.00;9.53;1485.00;0.43;0
14;arms_factory;2768.00;10.40;1479.00;4.56;0
14;arms_factory;2747.00;9.80;1483.00;0.94;0
14;arms_factory;2767.00;9.60;1470.00;3.60;0
14;industrial_complex;2751.00;9.70;1476.00;0.34;0
14;industrial_complex;2764.00;9.85;1472.00;3.00;0
14;industrial_complex;2748.00;9.85;1484.00;5.67;0
14;industrial_complex;2768.00;10.03;1483.00;2.05;0
14;industrial_complex;2752.00;9.75;1477.00;5.06;0
14;industrial_complex;2765.00;10.10;1473.00;6.28;0
14;air_base;2763.00;10.40;1476.00;4.12;0
14;naval_base;2756.00;9.55;1494.00;-4.04;2871
14;naval_base;2773.00;9.68;1488.00;-3.14;2871
14;naval_base;2763.00;9.50;1471.00;-0.32;8546
14;naval_base;2737.00;9.53;1490.00;-2.68;2381
14;naval_base;2746.00;9.50;1474.00;-1.33;4885
14;naval_base;2767.00;9.50;1468.00;-0.69;8546
14;naval_base;2765.00;9.50;1488.00;-3.14;2871
14;bunker;2759.00;10.30;1479.00;5.83;0
14;bunker;2750.00;9.90;1484.00;2.56;0
14;bunker;2755.00;9.70;1474.00;5.23;0
14;bunker;2771.00;9.62;1470.00;1.61;0
14;bunker;2741.00;9.70;1489.00;4.28;0
14;bunker;2749.00;9.75;1488.00;1.01;0
14;bunker;2747.00;9.68;1476.00;5.13;0
14;bunker;2781.00;9.70;1474.00;0.06;0
14;bunker;2765.00;9.78;1485.00;4.18;0
14;bunker;2770.00;9.70;1489.00;5.74;0
14;coastal_bunker;2757.00;9.53;1494.00;-4.04;0
14;coastal_bunker;2769.00;9.53;1490.00;-3.14;0
14;coastal_bunker;2767.00;9.50;1469.00;-0.69;0
14;coastal_bunker;2753.00;9.50;1472.00;-0.32;0
14;coastal_bunker;2748.00;9.50;1474.00;0.93;0
14;coastal_bunker;2774.00;9.57;1488.00;-3.14;0
14;coastal_bunker;2743.00;9.53;1491.00;-2.68;0
14;dockyard;2740.00;9.60;1490.00;-2.68;0
14;anti_air_building;2779.00;9.70;1474.00;5.30;0
14;anti_air_building;2778.00;9.70;1488.00;1.68;0
14;anti_air_building;2772.00;9.65;1470.00;3.24;0
14;synthetic_refinery;2743.00;9.68;1486.00;1.08;0
14;fuel_silo;2781.00;9.70;1475.00;3.74;0
14;radar_station;2732.00;9.50;1478.00;6.23;0
14;rocket_site;2774.00;9.80;1477.00;1.68;0
14;nuclear_reactor;2741.00;9.70;1487.00;5.81;0
15;arms_factory;2822.00;9.75;1509.00;0.43;0
15;arms_factory;2829.00;10.38;1501.00;4.56;0
15;arms_factory;2814.00;10.15;1490.00;0.94;0
15;arms_factory;2817.00;9.60;1505.00;3.60;0
15;arms_factory;2814.00;9.65;1509.00;0.34;0
15;arms_factory;2829.00;9.90;1504.00;3.00;0
15;industrial_complex;2820.00;9.80;1505.00;5.67;0
15;industrial_complex;2813.00;9.60;1504.00;2.05;0
15;industrial_complex;2812.00;10.35;1494.00;5.06;0
15;industrial_complex;2791.00;11.40;1489.00;6.28;0
15;industrial_complex;2821.00;9.80;1504.00;4.12;0
15;industrial_complex;2781.00;9.70;1506.00;0.50;0
15;air_base;2818.00;9.80;1485.00;2.05;0
15;naval_base;2796.00;9.55;1504.00;-3.39;2847
15;naval_base;2784.00;9.50;1491.00;-2.16;2871
15;naval_base;2778.00;9.50;1509.00;-1.57;2871
15;naval_base;2828.00;9.60;1518.00;-2.36;12389
15;naval_base;2804.00;9.53;1503.00;-2.90;2847
15;naval_base;2792.00;9.55;1504.00;-3.39;2847
15;naval_base;2808.00;9.50;1510.00;-1.57;2847
15;bunker;2809.00;10.43;1498.00;5.23;0
15;bunker;2828.00;10.32;1501.00;1.61;0
15;bunker;2814.00;10.15;1495.00;4.28;0
15;bunker;2829.00;9.80;1510.00;1.01;0
15;bunker;2830.00;9.90;1514.00;5.13;0
15;bunker;2793.00;11.53;1495.00;0.06;0
15;bunker;2816.00;9.60;1507.00;4.18;0
15;bunker;2803.00;9.95;1500.00;5.74;0
15;bunker;2814.00;10.20;1489.00;2.12;0
15;bunker;2800.00;11.05;1492.00;4.79;0
15;bunker;2793.00;9.82;1502.00;1.52;0
15;bunker;2786.00;10.50;1493.00;2.73;0
15;bunker;2782.00;9.70;1507.00;0.57;0
15;bunker;2806.00;10.23;1493.00;3.24;0
15;coastal_bunker;2783.00;9.50;1491.00;-2.16;0
15;coastal_bunker;2783.00;9.50;1511.00;-3.39;0
15;coastal_bunker;2800.00;9.55;1503.00;-3.39;0
15;coastal_bunker;2809.00;9.50;1507.00;-1.57;0
15;coastal_bunker;2786.00;9.57;1506.00;-3.39;0
15;coastal_bunker;2821.00;9.55;1515.00;-2.36;0
15;coastal_bunker;2808.00;9.57;1504.00;-2.90;0
15;dockyard;2800.00;9.55;1503.00;-3.39;0
15;anti_air_building;2794.00;11.53;1492.00;1.68;0
15;anti_air_building;2814.00;9.70;1510.00;5.81;0
15;anti_air_building;2829.00;10.38;1501.00;0.74;0
15;synthetic_refinery;2794.00;9.73;1503.00;3.75;0
15;fuel_silo;2813.00;9.55;1505.00;0.13;0
15;radar_station;2783.00;10.28;1487.00;4.30;0
15;rocket_site;2831.00;9.85;1515.00;0.63;0
